Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
160m²,"жк. Зона Б3, София",False,"217,000",EUR,Необзаведен,2-ри,7,ТЕЦ,,Тухла,,,,,,,,,,,"Агенция ""Абела"" предлага за продажба НОВ, 4-СТАЕН АПАРТАМЕНТ, С ПРЕДСТОЯЩ АКТ 16 ДО 1-2 МЕСЕЦА, В ЦЕНТРАЛНАТА ЧАСТ НА ГРАДА.
Жилището е разположено на 2-ри етаж, в нова сграда с наличен Акт 15 и предстоящ Акт 16, на тихата централна улица Антим I. Площта на апартамента е 160 кв.м. по нот. акт с включени общи части, а застроената площ на жилището е 140 кв.м. Състои се от антре, три стаи(спални), просторен хол с кухненски бокс, две бани с тоалетни и два балкона, изложението е изток - запад. Има възможност за закупуване отделно на паркомясто(гараж) на цена 20000Евро.
"
125m²,"жк. Зона Б3, София",False,"210,000",EUR,Обзаведен,3-ти,6,Електричество,,Тухла,,,,,,,,,,,"Имоти Сердика 1 предлага апартамент с чиста площ по нотариален акт от 101.4 кв.м. Сградата е тухлена от 2000 г. Жилището е преустроено на двустайно, но идентичните апартаменти в блока са тристайни. Състои се от кухня с трапезария и хол (около 45 кв.м.), спалня, голяма баня с тоалетна, мокро помещение и килер. Има две усвоени тераси. Банята е за ремонт. Изложението на всички стаи е изток. Към жилището има 12.65 кв.м. мазе. Отоплението е с климатик и ел.радиатори. На комуникативно място в близост до училища, детски градини и спирки на градския транспорт. Метростанция Опълченска е на около 500м. За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон за връзка. В случай, че не ви отговорим на момента, ще ви върнем обаждане при първа възможност. Предлагаме безплатно съдействие за отпускане на ипотечни и потребителски кредити. Преференциални условия! Още актуални оферти за наеми и продажби може да намерите в нашия сайт: www.serdika1.bg. ID: 14769
"
