Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
60m²,"жк. Толстой, София",False,"80,000",EUR,,2-ри,8,ТЕЦ,,Панел,,,,,,,,,,,"Ексклузивно! Просторен апартамент, който може да се преустрои на тристаен.  Имотът е с чиста площ от 59,56 кв.м., процент от общите части на сградата и мазе.  Жилището се намира на 500 метра от метростанция ""Хан Кубрат"".
Апартаментът е със следното разпределение: входно антре, кухня с излаз на остъклена тераса, баня и тоалетна отделно, спалня, килер и дневна с изказ на втора тераса. Имотът е разположен на среден етаж и е с изложение изток/запад. Апартаментът е за ремонт.  Входът е много добре поддържан, с чип достъп. Асансьор! 
Обадете се сега и запазете своя час за оглед с Надежда Вълова!"
80m²,"жк. Толстой, София",True,"150,000",EUR,Обзаведен,5-ти,10,ТЕЦ,,Тухла,,,,,,,,,,," Титан Пропъртис представя на Вашето внимание просторен двустаен апартамент находящ се в ж.к. Толстой. Локацията е повече от прекрасна, в непосредствена близост са разположени детски градини, училища, спирки на градски транспорт, търговски обекти, както и зони за отдих и спорт.

 Апартаментът е разположен на 5-ти жилищен етаж и разполага със застроена площ 67 кв.м., разгърната по следния практичен начин: антре, дневна с трапезария и кухненски бокс, спалня, баня с тоалетна, 2 тераси. Отопление: ТЕЦ. Изложение: юг. Жилището се предлага напълно обзаведено с всичко необходимо за едно домакинство.

 За оглед на това и други атрактивни предложения, не се колебайте да ни потърсите на посочения телефон или да ни изпратите данните си чрез формата за запитване на сайта. Реф. номер: 40952."
75m²,"жк. Толстой, София",False,"149,000",EUR,Обзаведен,8-ми,14,Прокарва се,,,,,,,,,,,,,"Двустаен апартамент, преустроен на тристаен със застроена площ от 68 кв.м. Състои се от: коридор, баня с тоалетна, всекидневна с кухненски бокс, родителска спалня, детска стая и две тераси. Жилището е след ремонт и е в отлично състояние. Свободно паркиране около блока.
 Обади се сега и цитирай този код 554371"
62m²,"жк. Толстой, София",False,"140,000",EUR,Полуобзаведен,1-ви,10,Прокарва се,,Тухла,,,,,,,,,,,"Двустаен апартамент на партерно ниво в затворен комплекс. Състои се от дневна с кухненска част, баня с тоалетна, спалня, дрешник и тераса. Южен. Възмможност за закупуване на паркомясто.
 Обади се сега и цитирай този код 572106"
90m²,"жк. Толстой, София",True,"175,000",EUR,Обзаведен,1-ви,4,Електричество,,Тухла,,,,,,,,,,,"Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да ви представи тристаен апартамент в ж.к. Толстой.

ОБЗАВЕЖДАНЕ: напълно обзаведен;
РАЗПРЕДЕЛЕНИЕ: коридор, хол с трапезария, спалня, детска стая, баня и отделна тоалетна;
ЗАСТРОЕНА ПЛОЩ: 90 кв. м;
ЕТАЖ: 1-ви от 4;
ОТОПЛЕНИЕ: електричество;
ИЗЛОЖЕНИЕ: Изток/Запад;
СТРОИТЕЛСТВО: тухла;
ИЗОЛАЦИЯ: да;
РЕФ.НОМЕР: 41453;
ПРЕДИМСТВА: уютен апартамент след основен ремонт, саниран и със сменена дограма. Намира се в непосредствена близост до: детска градина, хранителен магазин, метро и спирки на градски транспорт. Жилището се продава с обзавеждането и разполага с климатици.

При проявен интерес към тази оферта или ако желаете БЕЗПЛАТНА консултация, може да се свържете с нас на посочения телефон."
90m²,"жк. Толстой, София",True,"173,839",EUR,Обзаведен,1-ви,4,Електричество,,Тухла,,,,,,,,,,,"Революшън Естейт Ви представя просторен и слънчев тристаен апартамент в ж.к. Толстой, намиращ се в добре поддържана тухлена сграда от 1960 г. Имотът е разположен на 1-ви жилищен етаж и разполага с площ от 90 кв.м. разгърната в следното разпределение: входно антре, всекидневна, кухня, две спални, баня с тоалетна, две тераси. Отоплението се осъществява посредством инверторни климатици. Изложение: Изток/ Запад. Имотът се предлага изцяло обзаведен, със сменена Ел. инсталации, штрангове, дограма, вътрешна изолация. Покривът е изцяло ремонтиран. Мястото се отличава с много добра перспектива за отдаване под наем на имота, тъй като е много комуникативно, поради близостта си до метростанция Хан Кубрат, супермаркет 'Била', аптеки, магазини, детски градини, училища и спирки на общественния транспорт. Перфектен имот както за инвестиция, така и за лично ползване. Огледи с предварителна уговорка, моля цитирайте референтен номер:  41453.

Стъпки при покупка: Детайлно оглеждане на имота; Преговаряне на условия при необходимост; Индивидуално изготвяне на предварителен договор, спрямо спецификите на сделката; Изповядване при нотариус.

Имате нужда от: Кредитен консултант? - Имаме го! Юрист? - На ваше разположение е! Нотариус? - Очаква Ви! Експерт в недвижимото имущество? Ние сме!

Какво предлагаме? Цялостно обслужване по сделката и осигуряване на всички документи; Преференциални условия при ремонтни дейности, закупуване на техника и обзавеждане; Комуникация с държавни институции; Съвети и насоки."
60m²,"жк. Толстой, София",True,"120,000",EUR,Необзаведен,3-ти,6,Електричество,,Панел,,,,,,,,,,,"Агенция за недвижими имоти Калиста Естейт има огромното удоволствие да ви представи двустаен апартамент в ж.к. Толстой.

ОБЗАВЕЖДАНЕ: необзаведен;
РАЗПРЕДЕЛЕНИЕ: входно антре, хол, кухня, спалня, баня с тоалетна и две тераси;
ЗАСТРОЕНА ПЛОЩ: 60 кв. м;
ЕТАЖ: 3-ти от 6;
АСАНСЬОР: да;
ОТОПЛЕНИЕ: електричество;
ИЗЛОЖЕНИЕ: Юг/Север;
СТРОИТЕЛСТВО: панел;
РЕФ.НОМЕР: 41201;
ПРЕДИМСТВА: светъл апартамент в непосредствена близост до: детска градина, спирки на градски транспорт и търговски обекти. Към имотът има и мазе. Продава се без обзавеждането.

При проявен интерес към тази оферта или ако желаете БЕЗПЛАТНА консултация, може да се свържете с нас на посочения телефон."
56m²,"жк. Толстой, София",True,"93,000",EUR,Необзаведен,5-ти,16,ТЕЦ,,ЕПК,,,,,,,,,,,"Place2live предлага на Вашето внимание слънчев двустаен, непреходен апартамент в ж.к.Толстой. Отлична локация, в непосредствена близост до училища, детски градини, хранителни магазини,спирки на градски транспорт, метростанция Хан Кубрат. Жилището се намира на 5-ти етаж от 16 етажен ЕПК блок. Изложението е североизток. Площта му е 56 кв.м. разпределени във входно антре, хол и спалня с обща прилежаща тераса, кухня, баня с тоалетна която е за ремонт. Жилището се продава необзаведено и се нуждае от лек ремонт, дограмата е сменена. Към апартамента има прилежащо мазе. Отоплението е на ТЕЦ. Свободно паркиране в околоблоковото пространство.
За повече информация и огледи, този номер ще Ви е необходим – 1280785
Place2live предлага професионално съдействие при: 
- Съдействие за одобрение на жилищен и потребителски кредит; 
- Всички видове застраховки; 
- Юридически и счетоводни услуги; 
- Строително - ремонтни дейности до ключ; 
- Обзавеждане.
"
56m²,"жк. Толстой, София",False,"80,000",EUR,Обзаведен,3-ти,14,ТЕЦ,,ЕПК,,,,,,,,,,,"Номер в агенцията 46335.
Предлагамен двустаен апартамент в кв. Толстой. Апартамента се състои от хол, спалня, кухненски бокс, малък килер, баня, балкон.
Огледи с уговорка.

"
56m²,"жк. Толстой, София",False,"80,000",EUR,Необзаведен,3-ти,16,ТЕЦ,,ЕПК,,,,,,,,,,,"ВиВ Хоумс представя на вашето внимание:

Двустаен апартамент, в квартал Толстой, чиста площ 52 кв.м., етаж - 3 от 16!

СГРАДА: ЕПК, с отлично подържани общи части, година на строителство 1986 г.

РАЗПРЕДЕЛЕНИЕ: Входно антре, хол, кухненски бокс, спалня, малък килер, баня и тоалетна, балкон.

ОТОПЛЕНИЕ: ТЕЦ.

ИЗЛОЖЕНИЕ: СЕВЕР/ЗАПАД

ЛОКАЦИЯ: Намира се на много спокойно и комуникативно място, в близост до спирки на градски транспорт, магазини, детски градини и училища. 

ЗА ИМОТА: Прекрасен светъл апартамент ситуиран на трети етаж, състоящ се от коридор, спалня , кухненски бокс, хол, баня с тоалетна и малък килер. Апартаментът е поддържан, но има нужда от ремонт. 

ЦЕНА: 80 000 EUR

Ако желаете да получите повече информация за този имот, обадете се и цитирайте този >>> КОД 7936
За още предложения от нашата база не се колебайте да се свържете с нас!

'ВиВ Хоумс' Вашият доверен партньор при сключване на сделки с недвижими имоти.
Ние предлагаме:
- Професионално извършване на огледите.
- Проверка на имота за тежести и възбрани.
- Комплектоване на нужните документи за сделка.
- Юридическа помощ при възникнали казуси.
- Независими финансови консултанти, които безплатно Ви предоставят най-добрите условия от всички банкови институции.
"
