Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
90m²,"жк. Надежда 3, София",True,"117,500",EUR,Необзаведен,3-ти,8,ТЕЦ,,Панел,,,,,,,,,,,"Нов панел , на 5 минути до метрото, стандартен тристаен апартамент, непреходен, 2 балкона ,за основен ремонт. Офертата е за само за клиенти на агенцията."
67m²,"жк. Надежда 3, София",True,"96,300",EUR,Необзаведен,5-ти,5,ТЕЦ,След Акт 16,Тухла,,,,,,,,,,,"Двустаен апартамент,в сграда на удобно и комуникативно място, на минути от метростанция.Представлява дневна с кухненски бокс, спалня, сервизи помещения, мокро, балкон.Жилището е завършено напълно и обзаведено с всичко необходимо. Готово за живеене! Отлично предложение, за директни клиенти! "
46m²,"жк. Надежда 3, София",True,"58,998",EUR,Необзаведен,Партер,7,ТЕЦ,,Тухла,,,,,,,,,,," Отлична тухлена гарсониера,с Акт15, на метри от метростанция, всякакви комуникации.При интерес ,огледи в удобно за вас време.За ч. л. "
62m²,"жк. Надежда 3, София",True,"84,500",EUR,Необзаведен,8-ми,8,ТЕЦ,,Панел,,,,,,,,,,,"Двустаен непреходен апартамент, който е удобен за преустройство в тристаен. Представлява голям, просторен хол с балкон (лоджия) пред него, спалня, кухня с балкон, сервизни помещения. Жилището е светло и топло, пред блока има голям паркинг. Намира се на удобно и комуникативно място, до магазини, детска градина, училища, градски транспорт, метро. Дограмата е сменена, ПВЦ, като балкона на кухнята е затворен. При интерес за оглед, в удобно за вас време. Тел :0878617966 "
159m²,"жк. Надежда 3, София",True,"178,950",EUR,Необзаведен,6-ти,7,ТЕЦ,,Тухла,,,,,,,,,,,"Тристаен непреходен апартамент в Надежда 3 на мин.от метростанция и всякакви комуникации, училища, детски градини и магазини! Състои се от хол с кухненски бокс  , две спални, две бани,тераси и антре. Жилището е светло и просторно с много добро разпределение .При интерес ,огледи в удобно за вас време!За директни клиенти!"
90m²,"жк. Надежда 3, София",True,"140,000",EUR,Обзаведен,1-ви,8,ТЕЦ,,Панел,,,,,,,,,,,"	Place2live предоставя на вашето внимание прекрасен тристаен апартамент в жк. Надежда 3. Жилището е обзаведено, и отремонтиран с качествени материали, дограмата е сменена с ПВЦ , подовите настилките са естествен паркет и теракот. Локация му е комуникативна, в непосредствена близост до училища, детски градини, хранителни магазини, спирки на автобуси. Жилището се намира на етаж 1-ви от 8 етажен панелен блок. Разположението е както следва: входно антре, хол, спалня, втора спалня, отделна голяма кухня, баня с тоалетна и отделна тоалетна,мокро помещение и две тераси, едната от който е усвоена. Отоплението е на ТЕЦ и бойлер. Към апартамента има прилежащо мазе. Свободно паркиране в около блоковото пространство.

Place2live предлага професионално съдействие при: 1280695
- Съдействие за одобрение на жилищен и потребителски кредит; 
- Всички видове застраховки; 
- Юридически и счетоводни услуги; 
- Строително - ремонтни дейности до ключ; 
- Обзавеждане.

"
90m²,"жк. Надежда 3, София",True,"131,000",EUR,Необзаведен,2-ри,8,ТЕЦ,,Панел,,,,,,,,,,," Локация му е комуникативна, в непосредствена близост до училища, детски градини, хранителни магазини, спирки на автобуси и метро. Жилището не е обзаведено и е с частично сменена дограма. Разположено е на 2-ри от 8 етажен панелен блок.
Разпределението на апартамента е следното: коридор, от който се достига до хол, кухня, тоалетна с баня, килер/мокро, тоалетна и две спални. Към кухнята е приобщена прилежащата тераса, има втора тераса която е с южно изложение и е с достъп от хола и едната спалня. Изложението на апартамента е Север – Юг, като кухнята и едната спалня са на Север, а хола и втората спалня с обща тераса са на Юг.
Отоплението е на ТЕЦ. Към апартамента има прилежащо мазе. Паркирането е свободно в около блоковото пространство. Разполагаме и с други 2-стайни и 3-стайни апартаменти. 0888720101"
72m²,"жк. Надежда 3, София",True,"109,000",EUR,Необзаведен,5-ти,8,ТЕЦ,,Тухла,,,,,,,,,,,"Акция за готов двустаен апартамент с Акт 16 ! Изгодна цена. Метро „Бели Дунав“ на 5 мин пеша. Слънчев  просторен двустаен апартамент, среден етаж ,нова готова луксозна сграда с Акт 16.Идеално за инвестиция или живеене.

Агенция „Артисстрой“ /www.artisstroy.com/ предлага: двустаен западен непреходен функционален апартамент с ЗП 61 кв.м  на етаж 5 от общо 8 в нова сграда с общи луксозни части ,контролиран достъп ,паркоместа и гаражи с Акт 16 от юни на 2022г. На тихо място в кв.Надежда 3.
Разпределение: входно антре, дневна с кухненски бокс, спалня, баня с тоалетна, склад-дрешник, панорамна тераса ,странични гледки към планина Витоша. Отопление: централно ТЕЦ. Изложение: запад. Състояние: предава се на шпакловка и замазка, петкамерна ПВЦ дограма, троен стъклопакет, входна блиндирана врата, изводи за климатици, ключове, контакти. Общи луксозни части, безшумен испански асансъор. Има опция за довършване на апартамент „ до ключ“.
Локация: на тихо място, на 5 мин пеша до метроспирката“ Бели Дунав“, хипермаркет Била, две държавни  детски градини, училище, на 10 мин до хипермаркети Лидъл и Кауфланд, поликлиника, градски спирки.
Предимства: семеен функционален апартамент, изцяло вътрешен, топъл, икономичен, тераса с панорамни гледки, метро, идеално за инвестиция, осигурен ипотечен кредит за готов имот.
Инфраструктура: две детски градини, училище, три хипермаркета, метроспирка и градски транспорт на минути пеша.

Агенцията ОСИГУРЯВА БЕЗПЛАТНО СЪДЕЙСТВИЕ ПРИ ИПОТЕЧНИ БАНКОВИ КРЕДИТИ. Всички довършителни ремонти, освежаване. Оферта No 1011494
Други предложения за ново строителство моля на:
 http://artisstroy.com/board/s-o-f-i-ja-i-m-o-t-i/novo-stroitelstvo/dvustaen-apartament
Artisstroy Agency /www.artisstroy.com/ offers: one-bedroom western non-transitional functional apartment with area of 61 sq.m on floor 5 of 8 in a new building with common luxury parts, controlled access, parking lots and garages with Act 16 of June 2022. In a quiet place in Nadezhda 3. 
Distribution: entrance hall, living room with kitchenette, bedroom, bathroom with toilet, storage closet, panoramic terrace, side views of Vitosha Mountain. Heating: central heating. Exposure: west. are plastered, five-chamber PVC windows, triple glazing, armored front door, outlets for air conditioners, switches, sockets. Common luxury parts, silent Spanish elevator. There is an option to complete the apartment ”turnkey”.
Location: in a quiet place, 5 minutes walk to the metro station ”Beli Dunav”, Billa hypermarket, two state kindergartens, school, 10 minutes to Lidl and Kaufland hypermarkets, clinic, city stops. 
Advantages: family functional apartment, fully indoor, warm, economical, terrace with panoramic views, subway, ideal for investment, secured mortgage loan for a ready property. 

The Agency PROVIDES FREE ASSISTANCE WITH MORTGAGE BANK LOANS. All finishing repairs, refreshments. Offer No. 1011494

Скоро Новый год, Акция  за готовый двухкомнатный апартамент с Актом 16, выгодно по цене. Метро Бели  Дунав. Солнечная просторная двухкомнатная квартира, средний этаж, новый готовый элитный дом.

Агентство Артисстрой /www.artisstroy.com/ предлагает: двухкомнатную западную  функциональную квартиру  на 5-ом этаже  из 8 в новом доме с общими частями класса люкс, контролируемым доступом, парковка и гаражи с Актом 16 от февраля 2022 г. В тихом месте в кв.Надежда 3.
Планировка: прихожая, гостиная с кухней, спальня, ванная комната с туалетом, кладовая, панорамная терраса,  вид на горы Витоша.
Состояние: пятикамерные окна ПВХ, тройной стеклопакет, бронированная входная дверь, разводка для кондиционеров, выключатели, розетки.Общие люксовые части, бесшумный испанский лифт.Опция за ремонт „ под ключ“.
Расположение: в тихом месте, 5 минут пешком до станции метро «Белый Дунай», гипермаркета Billa, двух государственных детских садов, школы, 10 минут до гипермаркетов Lidl и Kaufland, поликлиники, городских остановок.
Преимущества: семейная функциональная квартира, полностью внутреняя, теплая, экономичная, терраса с панорамным видом, метро, идеальна для инвестиций, обеспечен ипотечный кредит.

Агентство ОКАЗЫВАЕТ БЕСПЛАТНУЮ ПОМОЩЬ С ИПОТЕЧНЫМИ БАНКОВСКИМИ КРЕДИТАМИ. Все чистовой ремонт. Предложение № 1011494.
"
43m²,"жк. Надежда 3, София",False,"78,200",EUR,Обзаведен,2-ри,8,ТЕЦ,,Панел,,,,,,,,,,,"град София, Надежда 3

Предлагам обзаведен едностаен апартамент с югоизточно изложение в една от най-хубавите,зелени и тихи части на Надежда.

Жилището представлява дневна с открита и голяма тераса, кухня, баня и прилежащо мазе. Апартамента е среден, намира се на втори етаж, светло, топло и готово за нанасяне или отдаване под наем.
Радиаторите са свалени, има инверторен климатик висок клас в дневната. Топла вода - ТЕЦ.

Има сменена ПВЦ дограма и вертикални щрангове.

В непосредствена близост до апартамента се намират три големи супермаркета, спирки на градски транспорт, училище и поликлиника. Метрото е на около 10 мин пеша разстояние
78 000 евро.
Номер в абявата 5647
Тел; 0878788401
https://www.facebook.com/groups/3201870026521931
"
143m²,"жк. Надежда 3, София",True,"121,500",EUR,Необзаведен,8-ми,9,ТЕЦ,,Тухла,,,,,,,,,,,"Все още избор на етаж и излижение!!! Мезонет в жилищна сграда с магазин и подземни гаражи, в Надежда 3 в близост до метростанция Бели Дунав. Състоящ се от входно антре, хол с кухненски бокс, две спални, две бани с тоалетна, килер и тераса.
Тухли Wienerberger , с топлоизолирани колони, плочи и външни стени с топлоизоция 10см.- екструдиран пеноплистирол, шест камерна дограма с К стъкло четери сезона. както и хидроизолация в подземните гаражи, при гарантирано качество на материалите по БДС!
Гаранционни срокове.
конструкция на сградата - 10 години 
хидроизолационни работи - 5 години
др.строително-монтажни и довършителни работи - 5 години.
Схема на плащане:
2000 Евро депозит (стоп-капаро) за резервация на апартамент. Подписва се депозитно споразумение с ангажимент за подписване на предварителен договор за покупко-продажба;
• 20% минус стоп-капарото при първа копка. Подписва се предварителен договор;
• 20% при готов груб строеж, с поставен покрив. (Акт 14);
• 60% при нотариално прехвърляне собствеността на имота (Акт 16);
Доказан инвеститор!"
