Размер,Адрес,Точен адрес,Цена,Валута,Обзавеждане,Етаж,Етажи,Отопление,Състояние,Строителство,Спални,Бани,Двор,Площ на парцела,В регулация,Предназначение,Виза,Разрешение за строеж,Категория,Тип,Oписание
123m²,"жк. Мотописта, София",True,"235,000",EUR,Полуобзаведен,5-ти,12,Електричество,,ЕПК,,,,,,,,,,,"Жилището се намира на възлово място, в район с изградена инфраструктура, транспорт, големи търговски обекти: МОЛ България, Била, трамвай 7, 27, авт. 204, 304, 64... Близо до Южния парк! Непреходен! Състои се от 3 спални, голям хол с трапезария 40 м2, отделна кухня 12 м2 (с връзка към хола), 2 балкона, 2 бани, дрешник. Настилки: паркет, теракот, ПВЦ дограма, но се нуждае от осъвременяване. Панорама към Витоша! С топла вода от ТЕЦ, радиаторите са изключени. Саниран. Достъпът е с чип. За оглед и повече информация: Даниела Кръстева - 0887954426."
204m²,"жк. Мотописта, София",False,"400,000",EUR,,12-ти,12,ТЕЦ,,Тухла,,,,,,,,,,,"ЯВЛЕНА Ви представя  просторен апартамент с великолепна панорама и локация.  В непосредствена близост до Южен парк и  Мотописта, магазин Джъмбо и Била! Имотът е разположен в отлична сграда от 2009 година с перфектни общи части и портиер.  Луксозно завършен и стилно обзаведен по дизайнерски проект! Разпределение: просторно антре, обширна дневна с френски прозорци и тераса, преход към огромна спалня с кабинет и прилежаща баня, тераса, килер, баня, трапезария с кухненски бокс. На второ ниво е изградена втора стая с баня. Продават се  три парко места в подземен паркинг на цена 15000 евро  всяко."
